"theta_Claridad","theta_Satisfaccion","theta_Inseguridad","theta_Expectativas"
-0.049425751382573,0.540017980301085,-0.627879864503029,-0.890998612621452
-1.88773984044279,-0.183554805740025,-0.0240283868414732,-0.183937849955118
0.153886139465585,-1.29381540707557,0.964464551879399,-1.33941518199897
-1.67672818298941,0.540017980301085,0.995883393516481,0.296008079464971
-1.88773984044279,0.732898971595018,0.496947600576744,0.977159854712392
-1.67672818298941,0.540017980301085,1.15707196695435,0.296008079464971
-0.189842730970194,-1.29381540707557,0.338161687265824,-0.926653874012666
0.474806756717754,0.540017980301085,0.358054955700796,-0.088193099975879
0.11275405966713,0.540017980301085,-1.24490455256419,0.181747683730104
1.30922233409554,-0.612010194476037,0.964464551879399,0.42685345129829
-0.0895760579200399,0.540017980301085,0.25636677895396,-0.76761772817362
-1.40287557728365,0.732898971595017,0.346258969888789,0.147505119511219
0.600486166275193,0.732898971595017,0.0681146088365531,0.147505119511219
-0.00649311594658264,0.540017980301085,0.631726191920306,-1.37889779933285
-1.40287557728365,0.540017980301085,-1.10589145445388,0.181747683730104
-0.485593560296715,0.540017980301085,0.836882249427558,-0.21442975762895
-0.489311845895396,0.732898971595017,-0.948333642065986,-0.404987275790945
0.428573508397022,-0.515052579747358,-0.323400167833493,-0.183937849955118
0.358573618353681,0.540017980301085,0.496947600576744,-1.5127631793746
-0.504941781574322,0.732898971595017,0.964464551879399,0.181747683730104
-0.19261943553978,0.540017980301085,-1.39854329268169,0.39155546409728
0.512475000683785,0.540017980301085,-0.650159649918773,-0.21442975762895
-0.347135489011014,0.540017980301085,0.995883393516481,-0.233936341961533
0.464260953075883,-0.612010194476037,0.338161687265824,0.977159854712391
-1.23894699351218,-0.506726690045097,-0.655870160716771,0.515112168434925
0.392722844903118,-0.515052579747358,1.12414074065242,1.08417964667743
-0.127832004784593,-0.612010194476037,-1.53873051374735,0.147505119511219
1.34422349043877,0.751086394732104,-1.6213716272266,0.181747683730104
0.00849484838850908,0.732898971595017,-0.303458845471743,-1.37889779933285
-0.12122475742348,0.540017980301085,-0.115289471596724,0.296008079464971
-1.07784837324306,-0.515052579747358,-1.38366850551392,0.261321467211189
-0.458074701033528,-0.612010194476037,-0.40371835231392,0.296008079464971
1.02979870518462,0.540017980301085,-0.115289471596724,-1.47177240514689
-1.07613979359956,-0.612010194476037,-1.34216788463442,0.945565944762256
-0.676582808416453,0.540017980301085,0.995883393516481,-0.369306378001571
-0.983883195039915,0.732898971595018,0.964464551879399,-0.934214799954815
0.0837887081040032,0.732898971595017,1.12414074065242,-0.150167199460714
-0.03137356328056,-0.0723161767837045,1.15707196695435,-0.224966581578476
0.276094828989855,0.732898971595017,-0.222767184815433,-1.32288185207041
-0.0747563944196943,0.540017980301085,-0.00823050392137663,-0.890998612621452
0.557520974760594,-1.29381540707557,1.12414074065242,0.296008079464971
-0.0933954841350968,-0.612010194476037,-0.323400167833493,-1.32288185207041
-0.356310594695769,-0.411217054108822,0.718674493868145,-0.224966581578476
-0.128267714311422,-1.29381540707557,-0.786200333623069,-0.335793093013673
0.161861668977883,-0.183554805740025,0.228372360870318,-0.24816878599351
-1.01674749334275,-1.29381540707557,0.995883393516481,-0.782302014072182
0.514479621589761,0.751086394732104,-0.00862439340050311,0.261321467211189
0.419788382844086,0.540017980301085,-0.9700122660714,-0.887123986967158
-0.658867659132404,-0.612010194476037,0.995883393516481,0.261321467211189
-0.839860752306439,-1.29381540707557,0.636231698274553,1.12385520706388
-0.496001620856302,0.540017980301085,0.100976213371302,-0.934214799954815
0.420139485898619,0.540017980301085,-0.446611645808336,0.390226605695555
0.504607382726279,0.732898971595017,-1.23341532937708,0.993561855357681
-0.193532545467826,0.540017980301085,0.995883393516481,0.993561855357681
-0.455706091137646,0.540017980301085,0.338161687265824,0.42685345129829
-1.21588335249513,-1.14537268949602,1.12414074065242,0.276186459356892
-0.920765211534465,-1.29381540707557,0.964464551879399,1.12385520706388
-0.0939682144208073,-1.29381540707557,-1.82481010038915,-0.150167199460714
0.376940039689183,0.540017980301085,-0.488120350530867,-0.926653874012666
-1.09064564644939,-1.14537268949602,1.15707196695435,0.938472597133166
-0.0096265548270931,-0.612010194476037,0.964464551879399,-1.36218747201461
0.259279330698555,0.540017980301085,-0.136349101857304,-0.645103706497291
-1.48404345099189,-0.183554805740025,0.915979313358455,0.296008079464971
-0.367772515985919,-1.14537268949602,0.946954185195691,0.296008079464971
-0.854090988253455,-0.612010194476037,0.995883393516481,-1.5127631793746
-0.170542005181081,0.540017980301085,-0.303458845471743,0.181747683730104
0.692187379486888,-0.515052579747358,0.689648416894439,0.159466311714964
-1.55156863227122,-1.29381540707557,-0.029969771651555,0.993561855357681
0.172354517742598,-1.29381540707557,-0.9700122660714,0.278576058064952
0.228191165561165,0.540017980301085,0.689648416894439,0.529567488892212
0.0822531597708438,0.540017980301085,-0.136349101857304,0.42685345129829
-1.07238750102062,-0.612010194476037,-0.115289471596724,-0.133403804748063
-0.219912549392603,-0.612010194476037,-0.876742681014381,-0.24816878599351
0.644452394756761,-1.29381540707557,-0.115289471596724,-0.774420895964872
-0.176164065771941,0.540017980301085,0.424020334225106,1.12385520706388
-1.20329161617589,0.540017980301085,-0.136349101857304,-0.210834702202695
-1.55156863227121,-1.29381540707557,0.995883393516481,0.296008079464971
-1.88773984044279,-1.29381540707557,-0.199534350464618,0.938472597133166
-0.101508438110183,0.540017980301085,1.15707196695435,-0.0309287900168811
-1.23481527872437,0.540017980301085,-2.06390402321957,0.181747683730104
0.521821911039795,0.540017980301085,-1.04890392075624,-0.645103706497291
0.784199942911797,0.540017980301085,0.385947409702007,0.938472597133165
0.0303151713233392,0.978681320994617,-1.13822112165411,0.147505119511219
-0.206732458547246,-1.29381540707557,0.492816477499595,0.261321467211189
1.58532277556344,-0.612010194476037,0.964464551879399,0.261321467211189
1.15761413653156,-1.29381540707557,0.338161687265824,-0.653374167793786
0.0708042170306584,-0.612010194476037,-1.58552509531384,1.08417964667743
-0.363749747824085,0.540017980301085,-1.65408576464206,-0.756222907507688
0.49627973316247,0.732898971595017,-0.775305036368398,0.977159854712392
1.67222785513487,0.540017980301085,0.867165070649092,1.12385520706388
0.376940039689183,-0.612010194476037,0.995883393516481,-0.24816878599351
-0.243178690890069,0.732898971595018,-2.32273804197883,0.42685345129829
1.24401775248953,0.540017980301085,-0.79076368988182,-0.53386120660749
0.169010453828036,-0.0814352080264626,-0.136349101857304,0.429958438849102
-0.571876125717895,0.540017980301085,-0.323400167833493,-0.0998179117870644
-0.211814468038709,-1.29381540707557,0.995883393516481,0.977159854712391
0.54598805800327,0.751086394732104,-1.62527992008794,0.147505119511219
0.0506565472661585,0.540017980301085,-0.136349101857304,-1.37889779933285
0.810627578282478,0.540017980301085,0.915979313358455,0.977159854712391
0.146579963866784,-1.13327380087719,-0.488932084949703,-0.736160963988132
-0.290958404630623,-1.29381540707557,-0.115289471596724,-1.33941518199897
1.21550394513709,0.540017980301085,0.338161687265824,-0.134040390311482
-1.3371646711824,-1.14537268949602,-0.360011117671046,-0.756222907507688
0.2026247408672,-1.29381540707557,0.689648416894439,0.938472597133165
-0.132171826457488,0.540017980301085,0.363507025608169,-0.258452385639194
-0.354753574080204,0.540017980301085,0.18542763713631,-0.134040390311482
-1.67672818298941,-1.29381540707557,-1.05254044951323,1.08417964667743
0.72356909714816,0.732898971595017,0.492816477499595,-0.890998612621452
-0.576216247634249,-1.29381540707557,0.964464551879399,0.181747683730104
-0.338565936910352,0.540017980301085,1.12414074065242,-0.335793093013673
-0.629352769124097,-0.612010194476037,-0.115289471596724,-0.898622468918533
0.206258386969168,-0.506726690045097,0.135517734187236,-0.851784467715443
-0.259156229184612,-1.14537268949602,0.385947409702007,-0.607772635435419
1.4236458944554,-0.612010194476037,0.363507025608169,-0.21442975762895
